section,group,id,text
favs,0,11_voice_NPC_5062_100,先輩、ちょっといいですか？<br>実はお渡ししたいものが……
favs,0,favs_before_020,その、いつもいつも<br>お世話になってばかりですので<br>少しでもお返しがしたくて……
favs,0,favs_before_030,これ、受け取って下さい！
favs,0,favs_after_010,いつも無茶を聞いてもらって<br>本当に感謝しています。
favs,0,favs_after_020,先輩さえよければ、ですけど……<br>これからも、末永くよろしく<br>お願いできれば……なんて。
favs,0,favs_after_030,あ、う、ええっと……<br>いつもありがとうございます！<br>これからもよろしくお願いします！
favs,1,11_voice_NPC_5062_100,"¿Tienes un momento? tengo algo<br>En realidad, me gustaría darte."
favs,1,favs_before_020,Um... Siempre has estado ahí para mí.<br>así que quería hacer algo<br>para ti a cambio.
favs,1,favs_before_030,"¡Por favor, toma esto!"
favs,1,favs_after_010,Siempre escuchas mis insensatos.<br>solicitudes... Estoy realmente agradecido por eso.
favs,1,favs_after_020,"Si te parece bien, esperaba... que<br>Podríamos trabajar juntos de ahora en adelante...<br>O algo así."
favs,1,favs_after_030,"Oh, eh. Mmmm...muchas gracias.<br>por todo! Espero que continúes<br>to give me a helping hand!"
favpresent,0,favs_present_010,ロッティから『シンセサイザー』を受け取りました。
favpresent,0,favs_present_020,ロッティから『エインラケーテン』を受け取りました。
favpresent,0,favs_present_030,ロッティから『サーペントエア』を受け取りました。
favpresent,0,favs_present_040,ロッティから『シンセサイザー』を受け取りました。
favpresent,0,favs_present_050,ロッティから『アディションバレット』を受け取りました。
favpresent,0,favs_present_060,ロッティから『スリラープロード』を受け取りました。
favpresent,0,favs_present_070,ロッティから『シンセサイザー』を受け取りました。
favpresent,0,favs_present_080,ロッティから『スリラープロード』を受け取りました。
favpresent,0,favs_present_090,ロッティから『スラッシュレイヴ』を受け取りました。
favpresent,0,favs_present_100,ロッティから『クライゼンシュラーク』を受け取りました。
favpresent,0,favs_present_add_001,ロッティから『<%skit_text>』を受け取りました。
favpresent,1,favs_present_010,Recibiste el sintetizador de Lottie.
favpresent,1,favs_present_020,Recibiste Rumbling Moon de Lottie.
favpresent,1,favs_present_030,Recibiste Serpiente retorciéndose de Lottie.
favpresent,1,favs_present_040,Recibiste el sintetizador de Lottie.
favpresent,1,favs_present_050,Recibiste un disparo en racimo de Lottie.
favpresent,1,favs_present_060,Recibiste el sintetizador de Lottie.
favpresent,1,favs_present_070,Recibiste el sintetizador de Lottie.
favpresent,1,favs_present_080,Recibiste el sintetizador de Lottie.
favpresent,1,favs_present_090,Recibiste Rave Drop de Lottie.
favpresent,1,favs_present_100,Recibiste Scissor Slash de Lottie.
favpresent,1,favs_present_add_001,Recibido <%skit_text> de Lottie.
C001,0,11_voice_NPC_5062_100,あ、その……<br>アークスをめざして勉強してます。
C001,0,Npc62_01_020,わわ、帰ったらレポート書いて<br>実技の準備もしなくっちゃ……
C001,1,11_voice_NPC_5062_100,"Oh, um... estoy estudiando para ser<br>un operativo de ARKS."
C001,1,Npc62_01_020,"Ack, necesito escribir mi informe y<br>Prepárate para mi práctica."
C002,0,11_voice_NPC_5062_100,あ、その……<br>アークスをめざして勉強してます。
C002,0,Npc62_02_020,わわ、帰ったらレポート書いて<br>実技の準備もしなくっちゃ……
C002,1,11_voice_NPC_5062_100,"Oh, um... estoy estudiando para ser<br>un operativo de ARKS."
C002,1,Npc62_02_020,"Ack, necesito escribir mi informe y<br>Prepárate para mi práctica."
C003,0,11_voice_NPC_5062_100,あ、その……<br>アークスをめざして勉強してます。
C003,0,Npc62_03_020,わわ、帰ったらレポート書いて<br>実技の準備もしなくっちゃ……
C003,1,11_voice_NPC_5062_100,"Oh, um... estoy estudiando para ser<br>un operativo de ARKS."
C003,1,Npc62_03_020,"Ack, necesito escribir mi informe y<br>Prepárate para mi práctica."
C004,0,11_voice_NPC_5062_100,あ、その……<br>アークスをめざして勉強してます。
C004,0,Npc62_04_020,わわ、帰ったらレポート書いて<br>実技の準備もしなくっちゃ……
C004,1,11_voice_NPC_5062_100,"Oh, um... estoy estudiando para ser<br>un operativo de ARKS."
C004,1,Npc62_04_020,"Ack, necesito escribir mi informe y<br>Prepárate para mi práctica."
C005,0,11_voice_NPC_5062_100,あ、その……<br>アークスをめざして勉強してます。
C005,0,Npc62_05_020,わわ、帰ったらレポート書いて<br>実技の準備もしなくっちゃ……
C005,1,11_voice_NPC_5062_100,"Oh, um... estoy estudiando para ser<br>un operativo de ARKS."
C005,1,Npc62_05_020,"Ack, necesito escribir mi informe y<br>Prepárate para mi práctica."
C006,0,11_voice_NPC_5062_100,あ、その……<br>アークスをめざして勉強してます。
C006,0,Npc62_06_020,わわ、帰ったらレポート書いて<br>実技の準備もしなくっちゃ……
C006,1,11_voice_NPC_5062_100,"Oh, um... estoy estudiando para ser<br>un operativo de ARKS."
C006,1,Npc62_06_020,"Ack, necesito escribir mi informe y<br>Prepárate para mi práctica."
C007,0,11_voice_NPC_5062_100,あ、その……<br>アークスをめざして勉強してます。
C007,0,Npc62_07_020,わわ、帰ったらレポート書いて<br>実技の準備もしなくっちゃ……
