section,group,id,text
CharaName,0,name01,？？？
CharaName,0,name02,？？？
CharaName,1,name01,¿?
CharaName,1,name02,¿?
ra_037010,0,ra_037010_0001,A.P.239/3/24
ra_037010,0,ra_037010_0010,マトイは……姿を消した。<br>目下、捜索中だよ。
ra_037010,0,ra_037010_0020,でも、見つかったとしても<br>君にできることは、なにもない。
ra_037010,0,ra_037010_0030,……ゆっくりと、休んでくれ。<br>君にできるのは、それだけだ。
ra_037010,0,ra_037010_0040,ああもう、人間に近すぎると<br>こういうとき辛いなあ……
ra_037010,0,al_030020_0010,……ええっと、さ。<br>これ、振り返ってみてるってのは<br>わかってるんだけど、さ。
ra_037010,0,al_030020_0020,辛かったよね、これ。<br>守りたいと思っていた人に<br>守られて……って。
ra_037010,0,al_030020_0030,……いや、わたしも、か。<br>わたしも、ギーくんたちをあなたと<br>同じ気持ちにさせちゃったんだろうな。
ra_037010,0,al_030020_0040,わたしはそれがベストだと思ってたけど<br>ギーくんたちにとってはそうじゃない。<br>……正解がないから、難しい。
ra_037010,0,al_030020_0050,うん、反省はいったんおいておこう。<br>きりがなくなっちゃうし<br>色々なこと、振り返らないと。
ra_037010,0,al_030020_0060,黒の民は、全て【双子】に滅ぼされてて<br>その【双子】の内的宇宙の中に<br>ルーサーがいて、協力してくれて……
ra_037010,0,al_030020_0070,……整理するにも<br>オメガの状況並に無茶苦茶だね。
ra_037010,0,al_030020_0080,無垢で、手段を選ばないからこそ<br>一番やっかいだね、【双子】は。
ra_037010,0,al_030020_0090,そして、最後の時までその目的は<br>【深遠なる闇】の復活だった。<br>己を喰らわせて、それを成し遂げた。
ra_037010,0,al_030020_0100,全てが目論見通りってわけじゃない<br>だろうけど、結果としては目的達成。<br>してやられちゃった。
ra_037010,0,al_030020_0110,……でも、まだ歴史は続いてる。<br>今ここがあるということは<br>この先に、希望があるはず。
ra_037010,0,al_030020_0120,どんな答えが待ってるのか。<br>見せてね、最後まで。
ra_037010,1,ra_037010_0001,A.P.239/3/24
ra_037010,1,ra_037010_0010,Matoi ha desaparecido. Tengo a<br>mi gente buscándola.
ra_037010,1,ra_037010_0020,"Pero incluso si la encontramos, no estoy<br>seguro de que haya algo que<br>seas capaz de hacer."
ra_037010,1,ra_037010_0030,"Entonces, ¿por qué no descansas para un cambio de<br>? Eso es todo lo que puedo pedirte<br>ahora mismo."
ra_037010,1,ra_037010_0040,"Verás, esta es la razón por la que llegar a<br>cerca de tus formas de vida es difícil.<br>Cosas como esta golpean fuerte."
ra_037010,1,al_030020_0010,"Bien, entonces... sé que solo estamos<br>echando un vistazo a recuerdos pasados ​​<br>aquí y todo, pero..."
ra_037010,1,al_030020_0020,"Esto debe haber sido duro. Querer<br>cuidar de alguien, pero luego<br>terminar como aquel a quien esa persona<br>lucha para proteger..."
ra_037010,1,al_030020_0030,"Aunque debería saberlo bastante bien<br>, ¿eh? Probablemente puse a Reggie<br>y al resto en una situación bastante similar,<br>, me imagino."
ra_037010,1,al_030020_0040,"Hice lo que pensé que era mejor, pero<br>no debe haberles parecido así a<br>. Realmente no existe una solución perfecta.<br>Por eso esto es tan difícil."
ra_037010,1,al_030020_0050,"Pero no nos servirá de nada seguir pensando<br>en eso. Podemos analizar la situación<br>hasta que los rappies lleguen<br>a casa, y aún no hemos terminado."
ra_037010,1,al_030020_0060,"Entonces, los Nightfallers lo perdieron todo<br>por [Gemini], Luther todavía estaba vivo en<br>este universo dentro de [Gemini], y<br>él te ayudó, y..."
ra_037010,1,al_030020_0070,"En serio, solucionar todo esto<br>son niveles de Omega ridículos."
ra_037010,1,al_030020_0080,El comportamiento crudo y desenfrenado<br>de [Géminis] es lo que los convierte<br>en una amenaza real.
ra_037010,1,al_030020_0090,"Lo único que buscaban era<br>la resurrección de la Profunda<br>Oscuridad, y la lograron<br>entregándose a ella."
ra_037010,1,al_030020_0100,"Estoy seguro de que las cosas no salieron como<br>como habían planeado, pero aun así obtuvieron<br>lo que querían. Realmente nos mataron."
ra_037010,1,al_030020_0110,Pero... el tiempo sigue avanzando. Seguimos<br>vivos en el aquí y ahora. Entonces eso<br>debe significar que al menos tenemos esperanza.
ra_037010,1,al_030020_0120,Espero que me muestres lo que te espera<br>al final de todo.
