section,group,id,text
st_063100,0,st_063100_0001,A.P.242/3/10/12:15
st_063100,0,st_063100_0010,雲隠れしたと思ったら<br>このような辺鄙な場に現れるとは……<br>よほど大切なものがあるのですね。
st_063100,0,st_063100_0020,その大切なものとは<br>さしずめ、その奥にある巨大な岩<br>といったところでしょうか？
st_063100,0,st_063100_0030,くっ！
st_063100,0,st_063100_0040,ずいぶんと戦えるように<br>なってきたじゃないですか。<br>……ですが、一手遅い。
st_063100,0,st_063100_0050,要石が……！<br>……でも、これでいいんだよね？
st_063100,0,st_063100_0060,他愛もありませんでしたね。<br>次は貴方たちの番ですよ。
st_063100,0,st_063100_0070,地震……？
st_063100,0,st_063100_0080,……わからぬのか？<br>そなたの行いに星が憤っておるのよ。
st_063100,0,st_063100_0090,禍津は悪神。さりとても、神である。<br>神の怒りの矛先、己を冒涜せし者へ<br>向かうが道理。
st_063100,1,st_063100_0001,A.P.242/3/10/12:15
st_063100,1,st_063100_0010,Me preguntaba adónde te habías escabullido.<br>sólo para encontrarte en este remoto interior.<br>En verdad debe haber algo valioso aquí.
st_063100,1,st_063100_0020,Si tuviera que arriesgarme a adivinar: supongo que tiene<br>que ver con ese notoriamente grande<br>roca que obviamente estás defendiendo.
st_063100,1,st_063100_0030,¡Ngh!
st_063100,1,st_063100_0040,"Has perfeccionado tu técnica, sin duda...<br>Pero todavía estás un paso detrás de mí."
st_063100,1,st_063100_0050,"¡La piedra angular! Bueno, ese es el resultado que<br>quería, ¿verdad?"
st_063100,1,st_063100_0060,"Eso fue decepcionante. Ahora, haz las paces<br>antes de que perezcas."
st_063100,1,st_063100_0070,¿Un terremoto?
st_063100,1,st_063100_0080,¿No puedes verlo? El planeta tiembla con<br>ira por tus malas acciones.
st_063100,1,st_063100_0090,"Por malvado que sea Magatsu, sigue siendo un dios.<br>¿Y hacia dónde debería dirigirse la ira divina, si<br>¿No contra quien blasfema contra él?"
Skit,0,line01,ここまでのクエストの進行を記録しました。
Skit,1,line01,El progreso de la misión se ha guardado.
