section,group,id,text
ssn_015460,0,name_7443,マリモ
ssn_015460,0,ssn_015460_0001,普段、なにげなく見ている景色も、<br>見方を変えると印象が変わってきますよねー。
ssn_015460,0,ssn_015460_0002,たとえば、高いところから見下ろしてみたりとか。<br>新しい発見があるかもしれませんよー。
ssn_015460,0,ssn_015460_0101,このあいだは、ありがとうございましたー。<br>いただいたデータを元に、調査を進めてます。
ssn_015460,0,ssn_015460_0102,ベルクマンさんから聞いてたとおり、<br>すごく頼りになりますー。
ssn_015460,0,ssn_015460_0103,ベルクマンさんは、山登りが大好きな、<br>エアリオのアークスで、わたしはその後輩なんです。
ssn_015460,0,ssn_015460_0104,いろんなところに連れていってもらって、<br>いろんなことを教えてもらいました。
ssn_015460,0,ssn_015460_0105,それで、景色を見るのが好きになって、<br>今は環境調査の任務に就いてます。
ssn_015460,0,ssn_015460_0106,……まあ、それは置いといて。<br>実はまた、行ってきてもらいたい場所があるんですー。
ssn_015460,0,ssn_015460_0201,今回、行ってきてほしいのは、<br>ドライゼンプラントです。
ssn_015460,0,ssn_015460_0202,指定した場所のデータを、<br>お願いしますー。
ssn_015460,0,ssn_015460_0301,そうですか……。<br>時間ができたら、また声をかけてくださいねー。
ssn_015460,0,ssn_015460_1101,どうもー。
ssn_015460,0,ssn_015460_1102,スティアでの活動はどうですか？
ssn_015460,0,ssn_015460_1103,わたしのほうは、調査範囲も広がって、<br>毎日が大忙しですー。
ssn_015460,0,ssn_015460_1104,まだまだ調べたい場所もたくさんありますし、<br>もっと頑張らなきゃです。
ssn_015460,0,ssn_015460_1105,よければまた、あなたに<br>手伝ってもらいたいのですが、どうですか？
ssn_015460,0,ssn_015460_1201,今回はメディオラの外郭第２区から、<br>溶岩の滝を見てきてもらいたいんです。
ssn_015460,0,ssn_015460_1202,溶岩に落ちたりしないように、<br>気をつけてくださいねー。
ssn_015460,0,ssn_015460_1301,残念です……。<br>また来てくれるのを待ってま
ssn_015460,1,name_7443,marimo
ssn_015460,1,ssn_015460_0001,"Tu impresión de un lugar puede cambiar por completo, dependiendo de cómo lo veas."
ssn_015460,1,ssn_015460_0002,"Desde arriba, por ejemplo. <br>Incluso puedes encontrar algo nuevo."
ssn_015460,1,ssn_015460_0101,Gracias por tu ayuda el otro día. <br>Los datos fueron muy útiles.
ssn_015460,1,ssn_015460_0102,Berkman tenía razón. Eres muy útil para tenerte cerca.
ssn_015460,1,ssn_015460_0103,Berkman es un defensor del ARKS de Aelio al que le encanta escalar montañas y trabajo con él.
ssn_015460,1,ssn_015460_0104,Me llevó a muchos lugares maravillosos y me enseñó mucho.
ssn_015460,1,ssn_015460_0105,De ahí surgió mi amor por el turismo y por eso trabajo como inspector medioambiental.
ssn_015460,1,ssn_015460_0106,"Bueno, de todos modos...<br>Hay un lugar más al que me gustaría que fueras."
ssn_015460,1,ssn_015460_0201,Esperaba que pudieras ir a la planta Dreisen.
ssn_015460,1,ssn_015460_0202,"Y si pudieras traer algunos datos, sería genial."
ssn_015460,1,ssn_015460_0301,Entiendo...<br>Avísame si alguna vez tienes algo de tiempo.
ssn_015460,1,ssn_015460_1101,Hola.
ssn_015460,1,ssn_015460_1102,¿Cómo te trata Stia?
ssn_015460,1,ssn_015460_1103,Sigo recibiendo más tareas de investigación y me estoy divirtiendo mucho.
ssn_015460,1,ssn_015460_1104,Todavía hay muchos lugares sobre los que me gustaría saber más.
ssn_015460,1,ssn_015460_1105,Me preguntaba si podrías ayudarme con eso.
ssn_015460,1,ssn_015460_1201,Hay algunas cataratas de lava en el Área Exterior 2 de Mediola que esperaba que pudieras ver.
ssn_015460,1,ssn_015460_1202,"Pero asegúrate de que la lava no te caiga encima, ¿vale?"
ssn_015460,1,ssn_015460_1301,"Es una pena...<br>Bueno, estaré aquí si cambias de opinión."
