section,group,id,text
Enemy,0,r01_gd_flo_wi,フワン
Enemy,0,r01_gd_pyc_ba,ティノス
Enemy,0,r01_gd_sol_sw,ペダス・ソード
Enemy,0,r01_gd_sol_swld,ペダクス・ソード
Enemy,0,r01_gd_sol_ri,ペダス・ガン
Enemy,0,r01_gd_sol_rild,ペダクス・ガン
Enemy,0,r01_gd_sol_ax,ペダス・アックス
Enemy,0,r01_gd_sol_axld,ペダクス・アックス
Enemy,0,r01_gd_sol_lu,ペダス・ランチャー
Enemy,0,r01_gd_sol_luld,ペダクス・ランチャー
Enemy,0,r01_gd_gor_ba,ゴロロン
Enemy,0,r01_gd_gor_bald,ゴロロクス
Enemy,0,r01_gd_for_ba,ドッツ
Enemy,0,r01_gd_box_ba,ナグルス
Enemy,0,r01_gd_phe_ba,オルク
Enemy,0,r01_gd_ktn_ba,ブジン
Enemy,0,r01_gd_mag_ba,ヴァラス
Enemy,0,r01_gd_dra_ba,ネクス・エアリオ
Enemy,0,r01_gd_dra_rai,ネクス・ヴェラ
Enemy,0,r01_gd_gia_sw,ダイダル・ソード
Enemy,0,r01_gd_gia_ax,ダイダル・アックス
Enemy,0,r01_gd_sol_rai,ペダス・ヴェラ
Enemy,0,r01_gd_god_1,？？？？？
Enemy,0,r01_nat_monki_ba,ウーダン・ロア
Enemy,0,r01_nat_month_ba,ザウーダン・ロア
Enemy,0,r01_nat_wol_sm,ガルフ・ロア
Enemy,0,r01_nat_wol_bi,フォンガルフ・ロア
Enemy,0,r01_nat_bir_ba,アギニス・ロア
Enemy,0,r01_nat_armma_ba,ガラガロンゴ
Enemy,0,r01_nat_bea_ba,クラッグベア
Enemy,0,r01_nat_fan_m,アードバンサー
Enemy,0,r01_nat_fan_f,アードバンシー
Enemy,0,r01_nat_fan_thum,サンダバンサー
Enemy,0,r01_nat_fan_thuf,サンダバンシー
Enemy,0,r01_unk_rap_ba,ラッピー
Enemy,0,r01_alt_hrp_ba,エヴィルアンジェ
Enemy,0,r01_alt_lzd_fl,リザド・フレイ
Enemy,0,r01_alt_lzd_sn,リザド・アイス
Enemy,0,r01_alt_lzd_th,リザド・サンダ
Enemy,0,r01_alt_der_ba,ヘルーク
Enemy,0,r01_alt_hog_ba,バインホッグ
Enemy,0,r01_alt_cli_ba,チアキュリオ
Enemy,0,r01_alt_wlf_ba,ワウロン
Enemy,0,r01_alt_flg_ba,ビグフロッガ
Enemy,0,r01_alt_tis_ba,エルディサイズ
Enemy,0,r01_alt_tis_tra,エルディサイズ
Enemy,0,r01_ani_rbt_w,サニィ
Enemy,0,r01_ani_rbt_b,ムーニィ
Enemy,0,r01_ani_sli_a,オタリカ
Enemy,0,r01_ani_ush_a,モォベル
Enemy,0,r01_ani_ush_b,タウベル
Enemy,0,r01_ani_boa_a,ノッシ
Enemy,0,r01_ani_kit_a,フォクス
Enemy,0,r01_ani_moo_a,ディアン
Enemy,0,r01_ani_bir_s,-
Enemy,0,r01_ani_brs_a,パット
Enemy,0,r01_ani_bir_b,バーディ
Enemy,0,r01_ani_bir_yz,フランゴ
Enemy,0,r01_non_dro_a,ドローム
Enemy,0,r01_unk_rap_9av,セレモ・ラッピー
Enemy,0,r01_unk_rap_ea,フルル・ラッピー
Enemy,0,r01_gd_sol_swbo,ボムス・ソード
Enemy,0,r01_gd_sol_swbold,ボムクス・ソード
Enemy,0,r01_gd_sol_ribo,ボムス・ガン
Enemy,0,r01_gd_sol_ribold,ボムクス・ガン
Enemy,0,r01_gd_ins_ba,デストラグラス
Enemy,0,r01_unk_rap_mo,ツキミ・ラッピー
Enemy,0,r01_unk_rap_ha,サイズ・ラッピー
Enemy,0,r02_gd_flo_th,サンドフワン
Enemy,0,r02_gd_pyc_ba,サンドティノス
Enemy,0,r02_gd_gos_ba,サンドコロン
Enemy,0,r02_gd_sol_sw,デザス・ソード
Enemy,0,r02_gd_sol_ri,デザス・ガン
Enemy,0,r02_gd_sol_lu,デザス・ランチャー
Enemy,0,r02_gd_sol_gs,デザス・スラッシュ
Enemy,0,r02_gd_gor_ba,サンドロロン
Enemy,0,r02_gd_gor_bald,サンドロロクス
Enemy,0,r02_gd_for_ba,サンドッツ
Enemy,0,r02_gd_bra_ba,ブランクル
Enemy,0,r02_gd_mtl_ba,メティウス
Enemy,0,r02_gd_box_ba,サンドナグルス
Enemy,0,r02_gd_phe_ba,サンドオルク
Enemy,0,r02_gd_sip_ba,リゼントス
Enemy,0,r02_gd_cas_mi,フォートス・ランチャー
Enemy,0,r02_gd_cas_el,フォートス・レーザー
Enemy,0,r02_gd_kic_ba,ケルクンド
Enemy,0,r02_gd_sna_ba,レヌス・リテム
