section,group,id,text
Required,1,Title,Anomaly Report
Required,1,Summary,The heroes head back to the Command Room to learn more about the anomaly that has occurred in Kvaris.
Required,0,Title,異変の報せ
Required,0,Summary,<%me>たちは、<br>クヴァリスで発生した<br>ある“異変”について詳しく聞くため、<br>指令室に戻る。
SubObjectives,1,text0101,Head to the Command Room
SubObjectives,1,text0102,Talk to Crawford
SubObjectives,1,text0103,Head to the Task Marker location
SubObjectives,0,text0101,指令室に向かう
SubObjectives,0,text0102,クロフォードと話す
SubObjectives,0,text0103,ガイドマーカーの指し示す場所に向かう
