section,group,id,text
Info,0,Title,アークスショコラナビ・Ⅰ
Info,0,Explanation,ɒ㰰戀爀㸀猀❙湠ꈰﰰ꼰뤰䰰࠰讍舰渰İ࠰認弰䐰舰渰Ȱ㰰戀爀㸀帀䒀昰䴰昰笰地䐰Ȱ㰰戀爀㸀㰀戀爀㸀㰀礀攀氀氀漀眀㸀㬀ꈠﰰ꼰뤰אּ팰ﰰ欰䐰謰㰰戀爀㸀뤀젰젰뤰İ�ﰰﰰİꜰﰰ欰ర焰銊夰謰ര㰰挀㸀
Info,0,Target1,ストラトスに「話をする」
Info,0,Target2,マールーに「話をする」
Info,0,Target3,ラヴェールに
Info,1,Title,ARKS Chocolate Navegación I
Info,1,Explanation,"<yellow> Habla con Stratos, Marlu y Lavere en<br>el lobby de ARKS acercándote a ellos y<br>seleccionando [Hablar]. <c>"
Info,1,Target1,Seleccione [Hablar] para hablar con Stratos
Info,1,Target2,Seleccione [Hablar] para hablar con Marlu.
Info,1,Target3,Selecciona [Hablar] para hablar con Lavere.
