section,group,id,text
ssc_502020,0,ssc_502020_0010,………。
ssc_502020,0,ssc_502020_0020,……あなたも来ていたのね。
ssc_502020,0,ssc_502020_0030,マノンのほうこそ。
ssc_502020,0,ssc_502020_0040,ときどき……ね。
ssc_502020,0,ssc_502020_0050,……たまに、来ているのよ。
ssc_502020,0,ssc_502020_0060,あなたも、そうなのね。
ssc_502020,0,ssc_502020_0070,ここで起きたこと、<br>今でも信じられないの。
ssc_502020,0,ssc_502020_0080,あなたにとっては、<br>ここに来て、すぐの出来事だったわね……。
ssc_502020,0,ssc_502020_0090,エアリオタウンは、とてもいい町だった。
ssc_502020,0,ssc_502020_0100,みんな温かくて、優しかった……。
ssc_502020,0,ssc_502020_0110,私がハルファにきたときに、<br>ポッドの扉が動作不良を起こして、出られなくなってしまったの。
ssc_502020,0,ssc_502020_0120,そこで、助けてくれたのが、<br>エアリオタウンのアークスたちだったわ。
ssc_502020,0,ssc_502020_0130,たくさんの人たちが集まってきて、<br>みんなで扉を開けてくれたの。
ssc_502020,0,ssc_502020_0140,その後は、あなたがここに来たときと一緒。<br>みんなで、私のことを歓迎してくれた。
ssc_502020,0,ssc_502020_0150,本当に、嬉しそうにしていたわ……。<br>新しい仲間が来たことに。
ssc_502020,0,ssc_502020_0160,それから、この世界のことを、<br>熱心に教えてくれた。
ssc_502020,0,ssc_502020_0170,みんな強くて、<br>少し大きいくらいのドールズなんて、相手じゃなかった。
ssc_502020,0,ssc_502020_0180,ガロアは本当に強くて、<br>大型のドールズをひとりで何体も倒していたわ。
ssc_502020,0,ssc_502020_0190,あの大きな武器を、一振りしてね。
ssc_502020,0,ssc_502020_0200,………。
ssc_502020,0,ssc_502020_0210,だから……だから、<br>あんなことに……なる……なんて……。
ssc_502020,0,ssc_502020_0220,……わかるよ。
ssc_502020,0,ssc_502020_0230,でも、戦うしかない。
ssc_502020,0,ssc_502020_0240,……ごめんなさい。<br>あなただって、同じはずなのに。
ssc_502020,0,ssc_502020_0250,……ええ、そうね。<br>戦うしか……ないんだわ。
ssc_502020,0,ssc_502020_0260,ごめんなさい。<br>……心配をさせてしまって。
ssc_502020,0,ssc_502020_0270,人前では弱気にならないつもりでいるのに、<br>やっぱり、あなたの前だとダメね……。
ssc_502020,0,ssc_502020_0280,……少しだけ、ひとりにしてもらえるかしら。
ssc_502020,0,ssc_502020_0290,落ち着いたら、セントラルシティに戻るから。
ssc_502020,1,ssc_502020_0010,...
ssc_502020,1,ssc_502020_0020,What are you doing here?
ssc_502020,1,ssc_502020_0030,I could ask you the same.
ssc_502020,1,ssc_502020_0040,Uh... I come here sometimes.
ssc_502020,1,ssc_502020_0050,I visit once in a while...
ssc_502020,1,ssc_502020_0060,I see. So do I.
ssc_502020,1,ssc_502020_0070,I still can't believe all of this happened here.
ssc_502020,1,ssc_502020_0080,"From your perspective, I guess it happened right after you arrived on Halpha..."
ssc_502020,1,ssc_502020_0090,Aelio Town was a really nice place.
ssc_502020,1,ssc_502020_0100,Everyone was so warm and kind...
ssc_502020,1,ssc_502020_0110,"When I first arrived on Halpha, there was a problem with the door of my pod and I couldn't get out."
ssc_502020,1,ssc_502020_0120,"If it wasn't for Aelio Town ARKS, I'd still be trapped in there even now."
ssc_502020,1,ssc_502020_0130,"Everyone showed up to help out, and they eventually got the door open."
ssc_502020,1,ssc_502020_0140,It was exactly the same as when you arrived. Everyone was so welcoming to me.
ssc_502020,1,ssc_502020_0150,They all seemed overjoyed that a new friend had arrived.
ssc_502020,1,ssc_502020_0160,And they couldn't wait to teach me everything about this planet.
ssc_502020,1,ssc_502020_0170,"They were all so strong, too. Mid-sized DOLLS units were no match for any of them."
ssc_502020,1,ssc_502020_0180,I watched Garoa go up against huge DOLLS units five at a time by himself and win.
ssc_502020,1,ssc_502020_0190,"Just one swing of that huge axe, and..."
ssc_502020,1,ssc_502020_0200,...
ssc_502020,1,ssc_502020_0210,I... I... just can't believe... this all... happened...
ssc_502020,1,ssc_502020_0220,I understand.
ssc_502020,1,ssc_502020_0230,We can't stop fighting.
ssc_502020,1,ssc_502020_0240,"I'm sorry. I know it affected you, too."
ssc_502020,1,ssc_502020_0250,You're right. I-I know... We... We have to keep fighting.
ssc_502020,1,ssc_502020_0260,I'm sorry. Please don't worry about me.
ssc_502020,1,ssc_502020_0270,"I try so hard not to show weakness in front of anyone, but with you, I just..."
ssc_502020,1,ssc_502020_0280,Can I be alone for a little while?
ssc_502020,1,ssc_502020_0290,I'll go back to Central City once I get it together.
