section,group,id,text
Event1,0,name01,コフィー
Event1,0,11_voice_NPC_5050_104,<%me>さん。<br>お疲れ様です。<br>管理官のコフィーです。
Event1,0,text02,貴方にアルティメットクエスト……<br>壊世区域の調査任務が発令されました。
Event1,0,text03,申請試験等は不要です。<br>貴方の実力ならば問題はないと<br>判断されました。
Event1,0,text04,また、緊急クエスト等に適用される<br>クエストランク「エクストラハード」も<br>解放されております。
Event1,0,text05,……どちらについても、貴方ならば<br>問題ないと判断されたとはいえ<br>かなりの危険を伴う任務です。
Event1,0,text06,くれぐれも無理はしないように。<br>……それでは、失礼します。
Event1,0,linewindow001,アークスミッションが昇格！<br>次回更新から、ウィークリーのミッション難易度と報酬が上昇！
Event1,1,name01,comodo
Event1,1,11_voice_NPC_5050_104,"<%me>, gracias por su servicio.<br>Este es el oficial Cofy."
Event1,1,text02,Se te ha asignado una misión definitiva... una misión de investigación<br>en una región corrupta.
Event1,1,text03,"No es necesario someterse a un juicio. Con tus<br>habilidades, no prevemos ningún problema."
Event1,1,text04,"También hemos desbloqueado la clasificación de misión<br>""Extremadamente difícil"",<br>que se aplica a las misiones urgentes."
Event1,1,text05,"...Aunque hemos decidido que<br>puedes encargarte de ambas,<br>estas misiones implican bastante peligro."
Event1,1,text06,"Por favor, no te esfuerces demasiado.<br>...Ahora bien, si me disculpan."
Event1,1,linewindow001,"¡Las misiones ARKS están subiendo de nivel!<br>¡Después de la próxima actualización, las misiones semanales serán<br>más difíciles y tendrán mejores recompensas!"
TutorialText,0,Title,『アルティメットクエスト』について
TutorialText,0,text01,アルティメットクエストについて説明します。<br><br>アルティメットクエストは<br>「壊世区域」と呼称される局所的な<br>異常が発生し環境が著しく変化したエリアの<br>探索を行うクエストです。
TutorialText,0,text02,「壊世区域」では「世壊種」と呼ばれる<br>異常変化した強力なエネミーが出現しており、<br>非常に難易度の高いクエストとなります。
TutorialText,0,text03,最深部に出現するエネミーを撃破する事で<br>クエストクリアになります。
TutorialText,1,Title,Misiones definitivas
TutorialText,1,text01,An Ultimate Quest involves an exploration through a Corrupted Region—an area<br>suffering an outbreak of localized abnormalities that result in striking<br>changes to the environment.
TutorialText,1,text02,"En las regiones corruptas aparecen poderosos enemigos mutados llamados ""Contaminados"", lo que hace que estas misiones sean extremadamente difíciles."
TutorialText,1,text03,Continúa hasta el área final en la Región Corrupta y derrota a los enemigos a medida que avanzas<br>para completar la misión.
