section,group,id,text
st_057120,0,st_057120_0010,そんなっ！？<br><%me>さんの力でも<br>ほとんど効いてないなんて……ッ！
st_057120,0,st_057120_0020,ふふっ、あははっ、ははははっ！<br>やっぱりすごいね守護輝士！<br>今まででいっちばん楽しい！
st_057120,0,st_057120_0030,相手がいる、相手してくれるって<br>こんなに気持ちいいことなんだね……！<br>こんなすがすがしい気持ち、初めて！
st_057120,0,st_057120_0040,もうやめるんだ
st_057120,0,st_057120_0050,こんな戦いに、何の意味がある
st_057120,0,st_057120_0060,どうしてやめなきゃいけないの？<br>戦うことに意味なんて必要なの？<br>遊びに意味が、必要なの？
st_057120,0,st_057120_0070,だったら教えてよ、守護輝士。<br>どうしてぼくは、ひとりぼっちに<br>ならなきゃいけなかったの？
st_057120,0,st_057120_0080,どうしていつも、たったひとりで<br>閉じ込められなきゃいけなかったの？
st_057120,0,st_057120_0090,だれかに会いたい、だれかと一緒にいたい。<br>話し相手が欲しい、けんか相手が欲しい。
st_057120,0,st_057120_0100,友達が欲しい、友達が、欲しい欲しい<br>欲しい欲しい欲しい欲しい欲しい欲しい<br>欲しい欲しい欲しい欲しい欲しい！
st_057120,0,st_057120_0110,だから、ぼくは友達を作って……<br>だから、ぼくは選ばれて……<br>声のするままに、力を使って……
st_057120,0,st_057120_0120,だって、ぼくは……<br>モルモットなんかじゃなくて<br>ぼくは……フローで……ぼくは…………
st_057120,0,st_057120_0130,フロー君、一体何を……？
st_057120,0,st_057120_0140,……記憶が混濁しています。<br>あれはフローですがフローではない。<br>原初の記憶が、混ざっています。
st_057120,0,st_057120_0150,……え？<br>クラリッサ、さん？
st_057120,0,st_057120_0160,【双子】の原初は孤独にある。<br>それを貴方に救えますか？
st_057120,0,st_057120_0170,……やってみる
st_057120,0,st_057120_0180,もちろん
st_057120,0,st_057120_0190,……ならば<br>私が貴方を導きましょう。<br>あの子を、救うために。
st_057120,0,st_057120_0200,クラリッサ？
st_057120,0,st_057120_0210,フロー……もう終わりにしよう。<br>私たちは、間違えてしまった。
st_057120,0,st_057120_0220,間違えた？　ぼくは何も間違えてないよ？<br>だってほら、こんなにたくさんの友達が<br>ぼくのまわりにいてくれるもの！
st_057120,0,st_057120_0230,……クラリッサ？
st_057120,0,st_057120_0240,過去も、そして今も、貴方の孤独に<br>目を向けなかった私たちにこそ罪がある。
st_057120,0,st_057120_0250,どれだけ強力な力を持とうとも<br>貴方は子供で、常に一人だった。<br>それを忘れた我々に責がある。
st_057120,0,st_057120_0260,壊すことでしか他を感じ取れなかった<br>原初の子供、それももう終わり。<br>終わらせるときが、来た。
st_057120,0,st_057120_0270,……わけがわからないよ、クラリッサ。
st_057120,0,st_057120_0280,でも、なんでだろう。<br>どうしてぼくは悲しいって<br>思うんだろう？
st_057120,0,st_057120_0290,すべては、終わったことだから。
st_057120,0,st_057120_0300,でも、ぼくは、ぼくは……<br>もう、寂しいのはいやだ……いやだっ！
st_057120,0,st_057120_0310,……フローを<br>解放してあげて。
st_057120,0,st_057120_0320,……そう、こんなことも、あったねえ。<br>こんなことが、あったんだよねえ。
st_057120,0,st_057120_0330,あーあ、つまらないもの見ちゃった。<br>つまらないこと、思い出しちゃった。<br>忘れて遊んでれば、楽しかったのに。
st_057120,0,st_057120_0340,フロー……なのか？
st_057120,0,st_057120_0350,……【双子】？
st_057120,0,st_057120_0360,その質問は、いまさらじゃないかな？<br>ぼくはフローであり【双子】でもある。<br>その証拠に……
st_057120,0,st_057120_0370,ほらっ、びっくりした？<br>びっくりした？
st_057120,0,st_057120_0380,わたしはフラウ。<br>ぼくから生まれた、わたしだよ。
st_057120,0,st_057120_0390,といっても、どっちがどっちだか<br>もうぼくもわたしも覚えてない。<br>そんなのは、どうでもよかったから。
st_057120,0,st_057120_0400,そう。どっちがどうかなんて<br>それこそ本当にどうでもいい。
st_057120,0,st_057120_0410,利用していたのか、されていたのか<br>それももう、覚えてない。
st_057120,0,st_057120_0420,ずーっと生き続けてきちゃったから。
st_057120,0,st_057120_0430,ずっと、生かされ続けてきちゃったから。
st_057120,0,st_057120_0440,それでもよかった。全然よかった。<br>ただ、楽しければよかったから。
st_057120,0,st_057120_0450,……だから、今はとっても楽しくない。<br>だってぼくたちを利用してる奴がいる。
st_057120,0,st_057120_0460,とっても嫌いな香りがするよ。<br>まるで、きみのようなおかしな香りだ。
st_057120,0,st_057120_0470,ぼくの力も、そいつにずいぶん<br>持っていかれてしまってる。
st_057120,0,st_057120_0480,だから、ぼくはきみに力をあげる。<br>きみはそれで、そいつを止める。<br>そういう交換条件だよ。
st_057120,0,st_057120_0490,だって、そうすれば。<br>そいつがいなくなりさえすれば<br>争いが、なくなるはずだもんね。
st_057120,0,st_057120_0500,どういう風の吹き回しだ？
st_057120,0,st_057120_0510,何が目的だ？
st_057120,0,st_057120_0520,ぼくはフロー。【双子】のもと。<br>ぼくの原初の願いは、最初から一つ。
st_057120,0,st_057120_0530,争いのない、世の中を作って<br>みんなで楽しく遊ぶことだからね。
st_057120,0,st_057120_0540,……しっかり！<br>しっかりしてください！
st_057120,0,st_057120_0550,……<%me>さん！<br>目を覚ましてくれてよかったです！<br>心配したんですよ！
st_057120,0,st_057120_0560,フローは……？
st_057120,0,st_057120_0570,全部消えたのか……？
st_057120,0,st_057120_0580,フロー君は……クラリッサさんに<br>抱かれたまま、消えていきました。<br>彼が生み出したものも、すべて……
st_057120,0,st_057120_0590,<%me>さんは……<br>フロー君と、話してきたんですか？
st_057120,0,st_057120_0600,……フロー君を利用している存在。<br>それって、エルミルのことですよね。
st_057120,0,st_057120_0610,この周囲に反応はありません……<br>一体、どこに潜んでいるんでしょう。
st_057120,0,st_057120_0620,ともあれ、これでイス＝アルスの<br>魔物増殖は落ち着くはずです。<br>ハリエットさんたちに合流しましょう。
st_057120,1,st_057120_0010,Esto es locura! Incluso tus ataques no estan funcionando muy bien.
st_057120,1,st_057120_0020,"Heehee, ahaha, hahahahaha! Wowie-zowie, Guardian! <br>Esto es la diversion mas grande que he tenido."
st_057120,1,st_057120_0030,Es genial tener un compaйero de juego. Me siento vivo
st_057120,1,st_057120_0040,Ha llegado el momento de terminar esto
st_057120,1,st_057120_0050,¿Que sentido tiene esta batalla?
st_057120,1,st_057120_0060,¿Por que tiene que terminar? ¿A que se refiere a que la batalla tenga algun proposito? ¿El juego tener un proposito?
st_057120,1,st_057120_0070,"¿Por que tuve que estar solo todo el tiempo, Guardian?"
st_057120,1,st_057120_0080,¿Por que siempre me senti encerrado y solo?
st_057120,1,st_057120_0090,Quiero alguien con quien hablar. Quiero un enemigo
